# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  155       5.968064921062e-10       1.400481904413e-13      -6.056668596810e-12       0.000000000000e+00       3.228642454207e-12       5.914161267939e-13      -3.702750394988e-15 
  156       6.009641399926e-10       1.391024772987e-13      -6.044497659312e-12       0.000000000000e+00       3.169411427425e-12       5.827814158300e-13      -3.635516178424e-15 
  157       6.050901891660e-10       1.381073397729e-13      -6.028960302653e-12       0.000000000000e+00       3.111620788317e-12       5.743065216206e-13      -3.568259353559e-15 
  158       6.091831385776e-10       1.370646586869e-13      -6.010024951601e-12       0.000000000000e+00       3.055192555630e-12       5.659834444232e-13      -3.501027206985e-15 
  159       6.132414407776e-10       1.359764303430e-13      -5.987661804074e-12       0.000000000000e+00       3.000040593981e-12       5.578032149793e-13      -3.433867043638e-15 
  160       6.172635011099e-10       1.348447682661e-13      -5.961842870829e-12       0.000000000000e+00       2.946070457048e-12       5.497558752545e-13      -3.366826167157e-15 
  161       6.212477887702e-10       1.336718565626e-13      -5.932541901104e-12       0.000000000000e+00       2.893198739888e-12       5.418327981928e-13      -3.299950089044e-15 
  162       6.251931827049e-10       1.324598017046e-13      -5.899734068865e-12       0.000000000000e+00       2.841413388313e-12       5.340339179482e-13      -3.233277019410e-15 
  163       6.290986549052e-10       1.312107709086e-13      -5.863396334523e-12       0.000000000000e+00       2.790718447972e-12       5.263611052102e-13      -3.166842849227e-15 
  164       6.329631610079e-10       1.299270408486e-13      -5.823507595313e-12       0.000000000000e+00       2.741114968379e-12       5.188158772648e-13      -3.100682850138e-15 
  165       6.367856400054e-10       1.286109991762e-13      -5.780048724450e-12       0.000000000000e+00       2.692600935861e-12       5.113993894965e-13      -3.034831646668e-15 
  166       6.405650139557e-10       1.272651460407e-13      -5.733002610285e-12       0.000000000000e+00       2.645171206509e-12       5.041124268899e-13      -2.969323188433e-15 
  167       6.443001876920e-10       1.258920956098e-13      -5.682354195462e-12       0.000000000000e+00       2.598817439120e-12       4.969553955314e-13      -2.904190722350e-15 
  168       6.479900485327e-10       1.244945775897e-13      -5.628090516073e-12       0.000000000000e+00       2.553528028152e-12       4.899283141111e-13      -2.839466764847e-15 
  169       6.516334659916e-10       1.230754387452e-13      -5.570200740813e-12       0.000000000000e+00       2.509288036668e-12       4.830308054240e-13      -2.775183074073e-15 
  170       6.552292914872e-10       1.216376444202e-13      -5.508676210137e-12       0.000000000000e+00       2.466079129284e-12       4.762620878720e-13      -2.711370622111e-15 
  171       6.587763580532e-10       1.201842800577e-13      -5.443510475414e-12       0.000000000000e+00       2.423879505119e-12       4.696209669657e-13      -2.648059567182e-15 
  172       6.622734800480e-10       1.187185527206e-13      -5.374699338084e-12       0.000000000000e+00       2.382663830740e-12       4.631058268259e-13      -2.585279225862e-15 
  173       6.657194528646e-10       1.172437926112e-13      -5.302240888815e-12       0.000000000000e+00       2.342403173116e-12       4.567146216850e-13      -2.523058045284e-15 
  174       6.691130526409e-10       1.157634545922e-13      -5.226135546657e-12       0.000000000000e+00       2.303064932556e-12       4.504448673894e-13      -2.461423575358e-15 
  175       6.724530359689e-10       1.142811197065e-13      -5.146386098196e-12       0.000000000000e+00       2.264612775669e-12       4.442936329004e-13      -2.400402440973e-15 
  176       6.757381396052e-10       1.128004966978e-13      -5.062997736715e-12       0.000000000000e+00       2.227006568302e-12       4.382575317965e-13      -2.340020314207e-15 
  177       6.789670801807e-10       1.113254235305e-13      -4.975978101345e-12       0.000000000000e+00       2.190202308494e-12       4.323327137747e-13      -2.280301886546e-15 
  178       6.821385539104e-10       1.098598689103e-13      -4.885337316221e-12       0.000000000000e+00       2.154152059420e-12       4.265148561523e-13      -2.221270841081e-15 
  179       6.852512363034e-10       1.084079338043e-13      -4.791088029643e-12       0.000000000000e+00       2.118803882345e-12       4.207991553688e-13      -2.162949824731e-15 
  180       6.883038697846e-10       1.069737067568e-13      -4.693244108557e-12       0.000000000000e+00       2.084112242281e-12       4.151813307487e-13      -2.105355840059e-15 
  181       6.912955349548e-10       1.055608137991e-13      -4.591816524186e-12       0.000000000000e+00       2.050070289996e-12       4.096607427674e-13      -2.048486069193e-15 
  182       6.942254003860e-10       1.041728355991e-13      -4.486817213788e-12       0.000000000000e+00       2.016680023260e-12       4.042375069085e-13      -1.992330867088e-15 
  183       6.970926366802e-10       1.028134514252e-13      -4.378260429894e-12       0.000000000000e+00       1.983942016448e-12       3.989114989403e-13      -1.936878196308e-15 
  184       6.998964165031e-10       1.014864401284e-13      -4.266162774509e-12       0.000000000000e+00       1.951855392062e-12       3.936823501465e-13      -1.882113582361e-15 
  185       7.026359146181e-10       1.001956811240e-13      -4.150543233319e-12       0.000000000000e+00       1.920417792255e-12       3.885494425555e-13      -1.828020069045e-15 
  186       7.053103079197e-10       9.894515537316e-14      -4.031423209888e-12       0.000000000000e+00       1.889625350346e-12       3.835119041712e-13      -1.774578173781e-15 
  187       7.079187754672e-10       9.773894636485e-14      -3.908826559867e-12       0.000000000000e+00       1.859472662350e-12       3.785686042025e-13      -1.721765842956e-15 
  188       7.104604985188e-10       9.658124109763e-14      -3.782779625193e-12       0.000000000000e+00       1.829952758494e-12       3.737181482937e-13      -1.669558407261e-15 
  189       7.129346605645e-10       9.547633106132e-14      -3.653311268294e-12       0.000000000000e+00       1.801057074738e-12       3.689588737548e-13      -1.617928537031e-15 
  190       7.153404473608e-10       9.442861321883e-14      -3.520452906291e-12       0.000000000000e+00       1.772775424302e-12       3.642888447910e-13      -1.566846197585e-15 
  191       7.176770469634e-10       9.344259098788e-14      -3.384238545203e-12       0.000000000000e+00       1.745095969182e-12       3.597058477331e-13      -1.516278604564e-15 
  192       7.199436497616e-10       9.252287522279e-14      -3.244704814146e-12       0.000000000000e+00       1.718005191675e-12       3.552073862680e-13      -1.466190179271e-15 
  193       7.221394485118e-10       9.167418519626e-14      -3.101890999541e-12       0.000000000000e+00       1.691487865897e-12       3.507906766679e-13      -1.416542504011e-15 
  194       7.242636383708e-10       9.090134958108e-14      -2.955839079312e-12       0.000000000000e+00       1.665527029310e-12       3.464526430211e-13      -1.367294277429e-15 
  195       7.263154169303e-10       9.020930743196e-14      -2.806593757094e-12       0.000000000000e+00       1.640103954239e-12       3.421899124619e-13      -1.318401269851e-15 
  196       7.282939842498e-10       8.960310916725e-14      -2.654202496433e-12       0.000000000000e+00       1.615198119394e-12       3.379988104004e-13      -1.269816278621e-15 
  197       7.301985428906e-10       8.908791755071e-14      -2.498715554987e-12       0.000000000000e+00       1.590787181393e-12       3.338753557531e-13      -1.221489083444e-15 
  198       7.320282979498e-10       8.866900867331e-14      -2.340186018736e-12       0.000000000000e+00       1.566846946286e-12       3.298152561725e-13      -1.173366401723e-15 
  199       7.337824570933e-10       8.835177293495e-14      -2.178669836178e-12       0.000000000000e+00       1.543351341070e-12       3.258139032775e-13      -1.125391843897e-15 
  200       7.354602305903e-10       8.814171602624e-14      -2.014225852534e-12       0.000000000000e+00       1.520272385217e-12       3.218663678833e-13      -1.077505868784e-15 
  201       7.370608891889e-10       8.804419761965e-14      -1.846912791833e-12       0.000000000000e+00       1.497585672252e-12       3.179683293469e-13      -1.029659624401e-15 
  202       7.385839422830e-10       8.806362460057e-14      -1.676779891796e-12       0.000000000000e+00       1.475287310072e-12       3.141189474997e-13      -9.818576650561e-16 
  203       7.400289725522e-10       8.820420203406e-14      -1.503875665169e-12       0.000000000000e+00       1.453378137183e-12       3.103181869004e-13      -9.341182030142e-16 
  204       7.413955794661e-10       8.847019048111e-14      -1.328250916744e-12       0.000000000000e+00       1.431858309284e-12       3.065658991616e-13      -8.864594936629e-16 
  205       7.426833794894e-10       8.886590620519e-14      -1.149958768534e-12       0.000000000000e+00       1.410727287073e-12       3.028618209410e-13      -8.388998318934e-16 
  206       7.438920062861e-10       8.939572137880e-14      -9.690546849617e-13       0.000000000000e+00       1.389983824057e-12       2.992055719322e-13      -7.914575484785e-16 
  207       7.450211109242e-10       9.006406429004e-14      -7.855964980379e-13       0.000000000000e+00       1.369625954354e-12       2.955966528555e-13      -7.441510064502e-16 
  208       7.460703620808e-10       9.087541954919e-14      -5.996444325459e-13       0.000000000000e+00       1.349650980502e-12       2.920344434490e-13      -6.969985974786e-16 
  209       7.470394462462e-10       9.183432829520e-14      -4.112611312233e-13       0.000000000000e+00       1.330055461267e-12       2.885182004590e-13      -6.500187382496e-16 
  210       7.479280679287e-10       9.294538840234e-14      -2.205116799447e-13       0.000000000000e+00       1.310835199447e-12       2.850470556315e-13      -6.032298668433e-16 
  211       7.487359498596e-10       9.421325468671e-14      -2.746363290367e-14       0.000000000000e+00       1.291985229680e-12       2.816200137026e-13      -5.566504391123e-16 
  212       7.494628331974e-10       9.564263911277e-14       1.678129622045e-13       0.000000000000e+00       1.273499806252e-12       2.782359503898e-13      -5.102989250597e-16 
  213       7.501084777325e-10       9.723831099999e-14       3.652455390003e-13       0.000000000000e+00       1.255372390899e-12       2.748936103823e-13      -4.641938052172e-16 
  214       7.506726620921e-10       9.900509722933e-14       5.647589872380e-13       0.000000000000e+00       1.237595640621e-12       2.715916053325e-13      -4.183535670237e-16 
  215       7.511551839447e-10       1.009478824498e-13       7.662756276228e-13       0.000000000000e+00       1.220161395482e-12       2.683284118465e-13      -3.727967012032e-16 
  216       7.515558602048e-10       1.030716092851e-13       9.697151866285e-13       0.000000000000e+00       1.203060666419e-12       2.651023694750e-13      -3.275416981431e-16 
  217       7.518745272373e-10       1.053812785401e-13       1.174994771315e-12       0.000000000000e+00       1.186283623050e-12       2.619116787046e-13      -2.826070442723e-16 
  218       7.521110410626e-10       1.078819494073e-13       1.382028844147e-12       0.000000000000e+00       1.169819581480e-12       2.587543989480e-13      -2.380112184395e-16 
  219       7.522652775608e-10       1.105787396739e-13       1.590729197810e-12       0.000000000000e+00       1.153656992107e-12       2.556284465353e-13      -1.937726882915e-16 
  220       7.523371326766e-10       1.134768259274e-13       1.801004930027e-12       0.000000000000e+00       1.137783427427e-12       2.525315927050e-13      -1.499099066510e-16 
  221       7.523265226240e-10       1.165814437633e-13       2.012762418381e-12       0.000000000000e+00       1.122185569844e-12       2.494614615945e-13      -1.064413078953e-16 
  222       7.522333840907e-10       1.198978879906e-13       2.225905295126e-12       0.000000000000e+00       1.106849199477e-12       2.464155282313e-13      -6.338530433418e-17 
  223       7.520576744429e-10       1.234315128393e-13       2.440334422008e-12       0.000000000000e+00       1.091759181961e-12       2.433911165236e-13      -2.076028258827e-17 
  224       7.517993912988e-10       1.271873699412e-13       2.655953079216e-12       0.000000000000e+00       1.076902396813e-12       2.403860566429e-13       2.141809925151e-17 
  225       7.514586322225e-10       1.311690959887e-13       2.872682955022e-12       0.000000000000e+00       1.062276756925e-12       2.374007082881e-13       6.314520570276e-17 
  226       7.510355392647e-10       1.353799539501e-13       3.090449135569e-12       0.000000000000e+00       1.047882745441e-12       2.344360636327e-13       1.044196701520e-16 
  227       7.505302801879e-10       1.398231882134e-13       3.309174970452e-12       0.000000000000e+00       1.033720522171e-12       2.314930991907e-13       1.452407535635e-16 
  228       7.499430487179e-10       1.445020239303e-13       3.528782059957e-12       0.000000000000e+00       1.019789918399e-12       2.285727753775e-13       1.856083545279e-16 
  229       7.492740647937e-10       1.494196663607e-13       3.749190242289e-12       0.000000000000e+00       1.006090431693e-12       2.256760360708e-13       2.255230193107e-16 
  230       7.485235748189e-10       1.545793002164e-13       3.970317580807e-12       0.000000000000e+00       9.926212207086e-13       2.228038081713e-13       2.649859519007e-16 
  231       7.476918519121e-10       1.599840890055e-13       4.192080351254e-12       0.000000000000e+00       9.793811000036e-13       2.199570011637e-13       3.039990240586e-16 
  232       7.467791961578e-10       1.656371743766e-13       4.414393028990e-12       0.000000000000e+00       9.663685348398e-13       2.171365066774e-13       3.425647853653e-16 
  233       7.457859348573e-10       1.715416754624e-13       4.637168276225e-12       0.000000000000e+00       9.535816359944e-13       2.143431980475e-13       3.806864732708e-16 
  234       7.447124227791e-10       1.777006882244e-13       4.860316929251e-12       0.000000000000e+00       9.410181545667e-13       2.115779298758e-13       4.183680231424e-16 
  235       7.435590424101e-10       1.841172847967e-13       5.083747985672e-12       0.000000000000e+00       9.286754767866e-13       2.088415375913e-13       4.556140783132e-16 
  236       7.423262042061e-10       1.907945128304e-13       5.307368591638e-12       0.000000000000e+00       9.165506188221e-13       2.061348370113e-13       4.924300001308e-16 
  237       7.410143468424e-10       1.977353948372e-13       5.531084029080e-12       0.000000000000e+00       9.046402215880e-13       2.034586239022e-13       5.288218780058e-16 
  238       7.396239374651e-10       2.049429275341e-13       5.754797702934e-12       0.000000000000e+00       8.929405455531e-13       2.008136735405e-13       5.647965394602e-16 
  239       7.381554719413e-10       2.124200811872e-13       5.978411128382e-12       0.000000000000e+00       8.814474655488e-13       1.982007402733e-13       6.003615601757e-16 
  240       7.366094751101e-10       2.201697989559e-13       6.201823918081e-12       0.000000000000e+00       8.701564655766e-13       1.956205570796e-13       6.355252740427e-16 
  241       7.349865010336e-10       2.281949962369e-13       6.424933769392e-12       0.000000000000e+00       8.590626336164e-13       1.930738351308e-13       6.702967832087e-16 
  242       7.332871332473e-10       2.364985600085e-13       6.647636451617e-12       0.000000000000e+00       8.481606564345e-13       1.905612633519e-13       7.046859681262e-16 
  243       7.315119850108e-10       2.450833481747e-13       6.869825793227e-12       0.000000000000e+00       8.374448143912e-13       1.880835079820e-13       7.387034976022e-16 
  244       7.296616995590e-10       2.539521889092e-13       7.091393669099e-12       0.000000000000e+00       8.269089762493e-13       1.856412121354e-13       7.723608388458e-16 
  245       7.277369503525e-10       2.631078799996e-13       7.312229987744e-12       0.000000000000e+00       8.165465939816e-13       1.832349953624e-13       8.056702675174e-16 
  246       7.257384413286e-10       2.725531881915e-13       7.532222678539e-12       0.000000000000e+00       8.063506975792e-13       1.808654532102e-13       8.386448777767e-16 
  247       7.236669071519e-10       2.822908485325e-13       7.751257678964e-12       0.000000000000e+00       7.963138898594e-13       1.785331567837e-13       8.712985923317e-16 
  248       7.215231134649e-10       2.923235637167e-13       7.969218921828e-12       0.000000000000e+00       7.864283412737e-13       1.762386523062e-13       9.036461724865e-16 
  249       7.193078571394e-10       3.026540034283e-13       8.185988322506e-12       0.000000000000e+00       7.766857847157e-13       1.739824606808e-13       9.357032281908e-16 
