# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  455       2.639414317678e-10       2.034216303030e-12      -9.500072028048e-12       7.028000767481e-15       1.082033945304e-13       5.999799184490e-15       1.310172171279e-15 
  456       2.653188343630e-10       2.011248320588e-12      -9.557823186766e-12       7.053206117125e-15       1.073846744259e-13       5.845557370600e-15       1.295546836181e-15 
  457       2.667064792189e-10       1.988195443548e-12      -9.610986269306e-12       7.078524127523e-15       1.065737347301e-13       5.694427091287e-15       1.280898267212e-15 
  458       2.681032181742e-10       1.965071722968e-12      -9.659542523697e-12       7.103952925913e-15       1.057704392839e-13       5.546392527262e-15       1.266228513621e-15 
  459       2.695078819065e-10       1.941891441216e-12      -9.703473691392e-12       7.129490593374e-15       1.049746470895e-13       5.401436876019e-15       1.251539646118e-15 
  460       2.709192798159e-10       1.918669113179e-12      -9.742762011466e-12       7.155135164549e-15       1.041862122778e-13       5.259542345036e-15       1.236833756945e-15 
  461       2.723361999073e-10       1.895419487465e-12      -9.777390224803e-12       7.180884627361e-15       1.034049840767e-13       5.120690144969e-15       1.222112959946e-15 
  462       2.737574086739e-10       1.872157547608e-12      -9.807341578292e-12       7.206736922731e-15       1.026308067793e-13       4.984860482851e-15       1.207379390646e-15 
  463       2.751816509796e-10       1.848898513277e-12      -9.832599829020e-12       7.232689944301e-15       1.018635197115e-13       4.852032555283e-15       1.192635206316e-15 
  464       2.766076499425e-10       1.825657841476e-12      -9.853149248462e-12       7.258741538150e-15       1.011029572000e-13       4.722184541637e-15       1.177882586048e-15 
  465       2.780341068173e-10       1.802451227754e-12      -9.868974626678e-12       7.284889502513e-15       1.003489485408e-13       4.595293597251e-15       1.163123730829e-15 
  466       2.794598381886e-10       1.779293559335e-12      -9.880068915361e-12       7.311131526010e-15       9.960134656987e-14       4.471336603931e-15       1.148360677399e-15 
  467       2.808841924970e-10       1.756195736134e-12      -9.886456410900e-12       7.337465000776e-15       9.886011442402e-14       4.350292461082e-15       1.133594733291e-15 
  468       2.823066462778e-10       1.733167752935e-12      -9.888170302868e-12       7.363887202948e-15       9.812524142410e-14       4.232139852668e-15       1.118827024308e-15 
  469       2.837266679842e-10       1.710219739118e-12      -9.885245108923e-12       7.390395353315e-15       9.739671470028e-14       4.116856489991e-15       1.104058679114e-15 
  470       2.851437179462e-10       1.687361959290e-12      -9.877716683211e-12       7.416986617000e-15       9.667451917575e-14       4.004419105313e-15       1.089290829196e-15 
  471       2.865572483294e-10       1.664604813910e-12      -9.865622224776e-12       7.443658103150e-15       9.595863755054e-14       3.894803445462e-15       1.074524608840e-15 
  472       2.879667030930e-10       1.641958839918e-12      -9.849000285960e-12       7.470406864616e-15       9.524905028524e-14       3.787984265452e-15       1.059761155100e-15 
  473       2.893715179494e-10       1.619434711359e-12      -9.827890780809e-12       7.497229897643e-15       9.454573558480e-14       3.683935322093e-15       1.045001607764e-15 
  474       2.907711203220e-10       1.597043240011e-12      -9.802334993479e-12       7.524124141551e-15       9.384866938227e-14       3.582629367609e-15       1.030247109328e-15 
  475       2.921649293044e-10       1.574795376017e-12      -9.772375586641e-12       7.551086478424e-15       9.315782532258e-14       3.484038143249e-15       1.015498804961e-15 
  476       2.935523556187e-10       1.552702208506e-12      -9.738056609883e-12       7.578113732790e-15       9.247317474631e-14       3.388132372901e-15       1.000757842479e-15 
  477       2.949328015743e-10       1.530774966222e-12      -9.699423508118e-12       7.605202671312e-15       9.179468667346e-14       3.294881756710e-15       9.860253723109e-16 
  478       2.963056610268e-10       1.509025018152e-12      -9.656523129988e-12       7.632350002467e-15       9.112232778720e-14       3.204254964687e-15       9.713025474713e-16 
  479       2.976703193362e-10       1.487463874154e-12      -9.609403736266e-12       7.659552376236e-15       9.045606241764e-14       3.116219630325e-15       9.565905235274e-16 
  480       2.990261533257e-10       1.466103185582e-12      -9.558115008266e-12       7.686806383789e-15       8.979585252563e-14       3.030742344216e-15       9.418904585696e-16 
  481       3.003725312406e-10       1.444954745915e-12      -9.502708056242e-12       7.714108557164e-15       8.914165768647e-14       2.947788647659e-15       9.272035131815e-16 
  482       3.017088127065e-10       1.424030491382e-12      -9.443235427798e-12       7.741455368960e-15       8.849343507372e-14       2.867323026282e-15       9.125308504086e-16 
  483       3.030343486886e-10       1.403342501593e-12      -9.379751116290e-12       7.768843232018e-15       8.785113944295e-14       2.789308903647e-15       8.978736357286e-16 
  484       3.043484814495e-10       1.382903000162e-12      -9.312310569230e-12       7.796268499105e-15       8.721472311550e-14       2.713708634873e-15       8.832330370207e-16 
  485       3.056505445087e-10       1.362724355336e-12      -9.240970696694e-12       7.823727462602e-15       8.658413596229e-14       2.640483500243e-15       8.686102245349e-16 
  486       3.069398626006e-10       1.342819080622e-12      -9.165789879723e-12       7.851216354188e-15       8.595932538752e-14       2.569593698823e-15       8.540063708620e-16 
  487       3.082157516336e-10       1.323199835414e-12      -9.086827978732e-12       7.878731344523e-15       8.534023631247e-14       2.500998342071e-15       8.394226509030e-16 
  488       3.094775186484e-10       1.303879425623e-12      -9.004146341909e-12       7.906268542938e-15       8.472681115929e-14       2.434655447458e-15       8.248602418385e-16 
  489       3.107244617770e-10       1.284870804299e-12      -8.917807813627e-12       7.933823997116e-15       8.411898983472e-14       2.370521932075e-15       8.103203230984e-16 
  490       3.119558702010e-10       1.266187072260e-12      -8.827876742843e-12       7.961393692775e-15       8.351670971391e-14       2.308553606253e-15       7.958040763316e-16 
  491       3.131710241106e-10       1.247841478724e-12      -8.734418991506e-12       7.988973553361e-15       8.291990562412e-14       2.248705167173e-15       7.813126853754e-16 
  492       3.143691946627e-10       1.229847421927e-12      -8.637501942959e-12       8.016559439726e-15       8.232850982854e-14       2.190930192480e-15       7.668473362250e-16 
  493       3.155496439405e-10       1.212218449760e-12      -8.537194510347e-12       8.044147149815e-15       8.174245201005e-14       2.135181133902e-15       7.524092170032e-16 
  494       3.167116249110e-10       1.194968260389e-12      -8.433567145020e-12       8.071732418352e-15       8.116165925497e-14       2.081409310858e-15       7.379995179302e-16 
  495       3.178543813845e-10       1.178110702885e-12      -8.326691844938e-12       8.099310916526e-15       8.058605603682e-14       2.029564904076e-15       7.236194312924e-16 
  496       3.189771479731e-10       1.161659777850e-12      -8.216642163076e-12       8.126878251672e-15       8.001556420013e-14       1.979596949204e-15       7.092701514129e-16 
  497       3.200791500489e-10       1.145629638048e-12      -8.103493215829e-12       8.154429966960e-15       7.945010294414e-14       1.931453330429e-15       6.949528746205e-16 
  498       3.211596037033e-10       1.130034589025e-12      -7.987321691415e-12       8.181961541080e-15       7.888958880664e-14       1.885080774085e-15       6.806687992194e-16 
  499       3.222177157051e-10       1.114889089744e-12      -7.868205858283e-12       8.209468387925e-15       7.833393564768e-14       1.840424842272e-15       6.664191254586e-16 
  500       3.232526834594e-10       1.100207753206e-12      -7.746225573516e-12       8.236945856276e-15       7.778305463336e-14       1.797429926467e-15       6.522050555020e-16 
  501       3.242636949664e-10       1.086005347083e-12      -7.621462291234e-12       8.264389229490e-15       7.723685421959e-14       1.756039241141e-15       6.380277933972e-16 
  502       3.252499287797e-10       1.072296794337e-12      -7.493999071003e-12       8.291793725182e-15       7.669524013588e-14       1.716194817369e-15       6.238885450457e-16 
  503       3.262105539652e-10       1.059097173856e-12      -7.363920586237e-12       8.319154494912e-15       7.615811536906e-14       1.677837496448e-15       6.097885181723e-16 
  504       3.271447300597e-10       1.046421721077e-12      -7.231313132602e-12       8.346466623869e-15       7.562538014709e-14       1.640906923509e-15       5.957289222944e-16 
  505       3.280517308246e-10       1.034284008567e-12      -7.096261660152e-12       8.373725488950e-15       7.509694804390e-14       1.605350441305e-15       5.817109468290e-16 
  506       3.289313195122e-10       1.022690428860e-12      -6.958840758627e-12       8.400927844988e-15       7.457279483710e-14       1.571150066331e-15       5.677356947808e-16 
  507       3.297833843291e-10       1.011645553911e-12      -6.819123429014e-12       8.428070769194e-15       7.405291102585e-14       1.538296277275e-15       5.538042470837e-16 
  508       3.306078156354e-10       1.001153940544e-12      -6.677184043323e-12       8.455151305453e-15       7.353728582837e-14       1.506779182924e-15       5.399176842502e-16 
  509       3.314045059615e-10       9.912201302236e-13      -6.533098351595e-12       8.482166464172e-15       7.302590717329e-14       1.476588519956e-15       5.260770863308e-16 
  510       3.321733500248e-10       9.818486488240e-13      -6.386943488908e-12       8.509113222134e-15       7.251876169100e-14       1.447713650739e-15       5.122835328732e-16 
  511       3.329142447469e-10       9.730440064053e-13      -6.238797982382e-12       8.535988522357e-15       7.201583470500e-14       1.420143561120e-15       4.985381028815e-16 
  512       3.336270892699e-10       9.648106969840e-13      -6.088741758191e-12       8.562789273940e-15       7.151711022319e-14       1.393866858220e-15       4.848418747758e-16 
  513       3.343117849733e-10       9.571531983063e-13      -5.936856148564e-12       8.589512351919e-15       7.102257092927e-14       1.368871768229e-15       4.711959263513e-16 
  514       3.349682354910e-10       9.500759716199e-13      -5.783223898798e-12       8.616154597124e-15       7.053219817401e-14       1.345146134198e-15       4.576013347376e-16 
  515       3.355963467280e-10       9.435834614471e-13      -5.627929174262e-12       8.642712816027e-15       7.004597196666e-14       1.322677413833e-15       4.440591763581e-16 
  516       3.361960268769e-10       9.376800953567e-13      -5.471057567404e-12       8.669183780598e-15       6.956387096620e-14       1.301452677290e-15       4.305705268890e-16 
  517       3.367671864352e-10       9.323702837369e-13      -5.312696104757e-12       8.695564228159e-15       6.908587247278e-14       1.281458604968e-15       4.171364612191e-16 
  518       3.373097382216e-10       9.276584195676e-13      -5.152933253952e-12       8.721850861235e-15       6.861195241898e-14       1.262681485301e-15       4.037580534087e-16 
